id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,churn,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,total_consumption_12m,gas_consumption_share,last_month_consumption_share,forecast_consumption_gap,forecast_consumption_ratio,forecast_energy_price_avg,forecast_energy_price_spread,avg_year_variable_price_variation,avg_year_fixed_price_variation,avg_year_total_price_variation,avg_6m_variable_price_variation,avg_6m_fixed_price_variation,avg_6m_total_price_variation,price_variation_change_6m_vs_year,customer_tenure_days,days_until_renewal,days_since_product_modification,has_multiple_products,has_gas_customer
fe62efe11b4cb82e21e69a59ced18cac,foosdfpfkusacimwkcsosbicdxkicaua,1139683,0,91782,2011-10-10,2016-10-10,2011-10-10,2015-10-11,5146.97,6238,0.0,14.95,0.1646369999999999,0.087381,44.31137796,f,669.92,7.95999999999999,7.95999999999999,1,417.94,4,lxidpiddsbxsbosboudacockeimpuepw,11.95,4.089176151515334e-06,1.5250278409091522e-06,0.0,0.004788720868712,0.0,0.0,0.0047928100448635,1.5250278409091522e-06,0.0,4.411264266666927e-06,3.161827500000172e-06,0.0,0.0084281942399997,0.0,0.0,0.0084326055042664,3.161827500000172e-06,0.0,1,-0.001350999999999991,0.17777879999999868,1139683,0.0,0.08053292011901556,-1134536.03,0.004516141769246361,0.12600899999999995,-0.0772559999999999,1.8714013308081623e-06,0.0015962402895706666,0.0015981116909014696,2.524363922222366e-06,0.0028093980799999,0.0028119224439221335,0.001213810753020664,1827,1462,1827,0,0
8ca38f2f7cbfa2892d41c36b1838d597,foosdfpfkusacimwkcsosbicdxkicaua,7440,0,626,2012-07-20,2016-08-04,2015-06-17,2015-08-06,974.75,626,0.0,13.73,0.141434,0.0,44.31137796,f,89.07,12.36,12.36,1,81.4,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,8.894364810606093e-06,0.0,0.0,0.0083802259640179,0.0,0.0,0.0083891203288285,0.0,0.0,1.2760481666666695e-06,0.0,0.0,0.0052676214,0.0,0.0,0.0052688974481666,0.0,0.0,1,-0.0062490000000000046,0.17777879999999868,7440,0.0,0.08413978494623656,-6465.25,0.13101478494623656,0.070717,-0.141434,2.964788270202031e-06,0.002793408654672633,0.0027963734429428335,4.2534938888888986e-07,0.0017558738,0.0017562991493888667,-0.0010400742935539667,1476,50,414,0,0
20f193a40a42ee869aebc01a1ba67080,foosdfpfkusacimwkcsosbicdxkicaua,6305,2572,463,2011-04-25,2016-04-25,2015-03-09,2015-04-26,937.49,463,0.0,13.83,0.1443279999999999,0.0,44.31137796,t,67.43,27.32,27.32,3,90.3,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,5.009625901515181e-06,0.0,0.0,0.0076618913283488,0.0,0.0,0.0076669009542503,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,0,-0.004382999999999998,0.17777879999999868,8877,0.2897375239382674,0.07343378271213323,-5367.51,0.14868992862807295,0.07216399999999995,-0.1443279999999999,1.6698753005050602e-06,0.0025539637761162665,0.0025556336514167667,1.1060802222222057e-06,0.0,1.1060802222222057e-06,-0.0025545275711945444,1827,48,413,1,1
f412178ff85152bffd0dbad076928e0b,usilxuppasemubllopkaafesmlibmsdf,3752,0,626,2011-06-17,2016-06-17,2015-04-29,2015-06-23,557.21,626,0.0,19.97,0.14398,0.0,44.31137796,f,90.77,16.92,16.92,1,44.35,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,6.428304878787923e-06,0.0006089452740833,0.0,0.0086196471385641,0.0,0.0,0.0086260754434429,0.0006089452740833,0.0,3.318240666666709e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666709e-06,0.0,0.0,1,-0.005508000000000013,0.17777879999999868,3752,0.0,0.1668443496801706,-3194.79,0.14851012793176974,0.07199,-0.14398,0.00020512452632069598,0.0028732157128547003,0.0030783402391754006,1.1060802222222364e-06,0.0,1.1060802222222364e-06,-0.003077234158953178,1827,55,415,0,0
ca09827f0f7ebe13b7c5388fdb6e78e2,MISSING,14885,0,1815,2007-01-31,2017-01-17,2007-01-31,2016-01-18,0.0,1815,0.0,0.0,0.0006,0.0,0.0,f,0.0,49.44,49.44,1,87.33,9,lxidpiddsbxsbosboudacockeimpuepw,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14885,0.0,0.12193483372522673,-14885.0,0.0,0.0003,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639,3274,3639,0,0
0ef7d049f08d537bd8d9b22e44fb3996,lmkebamcaaclubfxadlmueccxoimlema,62328,0,0,2013-06-10,2016-06-10,2015-11-01,2015-06-23,6104.28,0,0.0,120.44,0.115174,0.098837,40.606701,f,0.0,10.04,10.04,1,627.94,3,ldkssxwpmemidmecebumciepifcamkci,17.25,1.2662726446969726e-05,1.6192073560605617e-06,4.683694363636357e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.007251198334247,0.0026075346806223,0.0011628920484698,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0,-0.006644999999999998,0.16291560000000516,62328,0.0,0.0,-56223.72,0.09793800539083558,0.1070055,-0.016337000000000004,6.321876055555548e-06,0.0036675531450574665,0.0036738750211130333,4.665855444444409e-06,0.0,4.665855444444409e-06,-0.0036692091656685888,1096,-131,222,0,0
662abaef4e87cefa41e8c24c6878e6f6,foosdfpfkusacimwkcsosbicdxkicaua,6956,0,654,2012-08-27,2016-08-27,2013-11-21,2015-08-28,707.28,654,0.0,131.88,0.1152369999999999,0.100123,40.9390266,f,66.27,28.14,28.14,1,76.45,3,ldkssxwpmemidmecebumciepifcamkci,17.320999999999998,1.5876106628787907e-05,3.31918384090911e-06,1.4074396969696874e-06,0.037312345761546,0.0281566146172079,0.0240612754389642,0.0373282218681748,0.0281599338010488,0.0240626828786612,1.0204014166666688e-05,3.4631823000000075e-06,2.516200666666649e-06,0.0656692521384956,0.0495559452072957,0.0423484568616961,0.0656794561526622,0.0495594083895957,0.0423509730623628,0,-0.007016000000000008,0.4962492000000083,6956,0.0,0.09401955146635997,-6248.72,0.10167912593444509,0.10767999999999994,-0.015113999999999891,6.8675767222222345e-06,0.029843411939239367,0.0298502795159616,5.394465711111114e-06,0.052524551402495796,0.0525299458682069,0.022679666352245297,1461,645,1010,0,0
cb17b61b5dbea7326469e2a47f6848d3,MISSING,19139,0,0,2007-01-17,2017-01-02,2007-01-17,2016-01-03,0.0,0,0.0,0.0,0.0006,0.0,0.0,f,0.0,29.76,29.76,1,245.14,9,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19139,0.0,0.0,-19139.0,0.0,0.0003,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638,3273,3638,0,0
14f59fe085470f65ce3377b8a360da38,foosdfpfkusacimwkcsosbicdxkicaua,4758,0,440,2012-01-02,2017-01-02,2015-11-18,2016-01-03,703.59,440,0.0,18.16,0.142649,0.0,44.31137796,f,63.28,32.52,32.52,1,72.24,4,lxidpiddsbxsbosboudacockeimpuepw,13.0,1.37521371136363e-05,0.0,0.0,3.8181818111259284e-13,0.0,0.0,1.3752137495454482e-05,0.0,0.0,3.856048166666676e-06,0.0,0.0,0.0,0.0,0.0,3.856048166666676e-06,0.0,0.0,0,-0.009187,-1.1999999998124622e-06,4758,0.0,0.09247583018074822,-4054.41,0.147875157629256,0.0713245,-0.142649,4.584045704545434e-06,1.2727272703753094e-13,4.5840458318181605e-06,1.285349388888892e-06,0.0,1.285349388888892e-06,-3.2986964429292687e-06,1827,46,411,0,0
c2e94fe6d8e71fe3911bd54c70af334c,MISSING,4236,0,720,2009-05-20,2016-05-20,2009-05-20,2015-05-22,630.0,720,0.0,16.52,0.144902,0.0,44.31137796,f,105.28,24.42,24.42,1,62.29,7,ldkssxwpmemidmecebumciepifcamkci,13.2,3.809188446969568e-06,0.0,0.0,0.0083801936403809,0.0,0.0,0.0083840028288279,0.0,0.0,3.318240666666697e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,0,-0.0034229999999998983,0.17777879999999868,4236,0.0,0.16997167138810199,-3606.0,0.14872521246458922,0.072451,-0.144902,1.2697294823231893e-06,0.002793397880126967,0.0027946676096093,1.1060802222222324e-06,0.0,1.1060802222222324e-06,-0.0027935615293870775,2557,2193,2557,0,0
c9f518a33d6735fa8f400815c69e192c,MISSING,5080,0,0,2010-01-19,2017-01-19,2015-11-18,2016-01-20,766.01,0,0.0,1.09,0.143227,0.0,44.31137796,f,0.0,33.12,33.12,1,79.77,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,1.301735953787876e-05,0.0,0.0,2.94545456505995e-13,0.0,0.0,1.3017359832424215e-05,0.0,0.0,9.99445656666664e-06,0.0,0.0,0.0,0.0,0.0,9.99445656666664e-06,0.0,0.0,0,-0.008608999999999978,-1.1999999998124622e-06,5080,0.0,0.0,-4313.99,0.15078937007874016,0.0716135,-0.143227,4.339119845959587e-06,9.818181883533166e-14,4.339119944141405e-06,3.331485522222213e-06,0.0,3.331485522222213e-06,-1.0076344219191922e-06,2557,63,428,0,0
8a2c4dd442a7e714d87cb01b85caadcf,foosdfpfkusacimwkcsosbicdxkicaua,14861,0,1659,2010-05-11,2016-05-11,2010-05-11,2015-05-12,1525.09,1659,0.0,129.95,0.115174,0.098837,40.606701,f,163.79,24.84,24.84,1,160.18,6,lxidpiddsbxsbosboudacockeimpuepw,17.3,1.658110026515159e-05,3.035138333333253e-06,2.3794751515151604e-06,0.0070375170099823,0.0025335061235934,0.0011260027215971,0.0070540981102474,0.0025365412619267,0.0011283821967486,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0,-0.007801000000000002,0.16291560000000516,14861,0.0,0.11163447951012719,-13335.91,0.10262364578426754,0.1070055,-0.016337000000000004,7.331904583333334e-06,0.0035656752850576003,0.0035730071896409,4.665855444444409e-06,0.0,4.665855444444409e-06,-0.0035683413341964557,2192,1827,2192,0,0
fd263c42eb2c802091521c7a74e64809,ewpakwlliwisiwduibdlfmalxowmwpci,57914,58908,5220,2013-03-25,2016-03-25,2013-03-25,2015-03-26,5956.79,5220,0.0,163.87,0.114481,0.098142,40.606701,t,519.52,33.12,33.12,2,613.1,3,lxidpiddsbxsbosboudacockeimpuepw,37.0,1.9800682628787887e-05,5.23752069696958e-06,1.8822209318181895e-06,0.0054289416934153,0.0019544190096292,0.0008686306709463,0.0054487423760441,0.0019596565303262,0.0008705128918781,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,0,-0.00919700000000001,0.16291560000000516,116822,0.5042543356559552,0.090133646441275,-51957.21,0.10285578616569396,0.1063115,-0.016339000000000006,8.97347475252522e-06,0.002750663791330267,0.0027596372660828,4.665855444444449e-06,0.0,4.665855444444449e-06,-0.0027549714106383555,1096,731,1096,1,1
d11fc9921e9a438b333d0a4dda4db1e8,foosdfpfkusacimwkcsosbicdxkicaua,35242,0,1,2009-06-23,2016-06-23,2009-06-23,2015-06-26,1479.95,1,0.0,131.76,0.115174,0.098837,40.606701,f,0.1,31.32,31.32,1,42.64,7,ldkssxwpmemidmecebumciepifcamkci,19.8,1.6359509356060575e-05,2.6477320833333143e-06,2.4367993636363674e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.007254895117156,0.0026085632053496,0.0011606451534698,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0,-0.007801000000000002,0.16291560000000516,35242,0.0,2.837523409568129e-05,-33762.05,0.041993927699903524,0.1070055,-0.016337000000000004,7.148013601010085e-06,0.0036675531450574665,0.003674701158658467,4.665855444444409e-06,0.0,4.665855444444409e-06,-0.0036700353032140223,2557,2194,2557,0,0
d9b5a43e229119843cc39fec8095ff37,foosdfpfkusacimwkcsosbicdxkicaua,2203,0,0,2012-05-01,2016-05-01,2014-04-23,2015-05-02,331.55,0,0.0,16.61,0.1457109999999999,0.0,44.31137796,f,0.0,26.7,26.7,1,36.02,4,lxidpiddsbxsbosboudacockeimpuepw,14.49,6.784576424242263e-06,0.0,0.0,0.0,0.0,0.0,6.784576424242263e-06,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,0,-0.004397999999999985,0.0,2203,0.0,0.0,-1871.45,0.15049931911030415,0.07285549999999995,-0.1457109999999999,2.2615254747474208e-06,0.0,2.2615254747474208e-06,1.1060802222222057e-06,0.0,1.1060802222222057e-06,-1.155445252525215e-06,1461,374,739,0,0
932f6f1a682d8c7f49794bfff0778538,foosdfpfkusacimwkcsosbicdxkicaua,25090,0,508,2009-09-28,2016-09-28,2009-09-28,2015-09-29,705.33,508,0.0,131.69,0.1152369999999999,0.100123,40.9390266,f,48.97,22.28,22.28,1,85.18,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.1,2.0968496151515173e-05,3.971784446969697e-06,1.0941463636363416e-07,0.0503717073787973,0.0380114038674479,0.0324826696715173,0.0503926758749488,0.0380153756518948,0.0324827790861537,1.3413664266666688e-05,2.5432617666666703e-06,1.7094359999999553e-07,0.0738779086558086,0.0557504383582074,0.0476420139694075,0.0738913223200752,0.0557529816199741,0.0476421849130075,0,-0.009328000000000017,0.4962492000000083,25090,0.0,0.020247110402550818,-24384.67,0.02811199681147868,0.10767999999999994,-0.015113999999999891,8.349898411616168e-06,0.04028859363925417,0.04029694353766577,5.3759565444444515e-06,0.05909012032780783,0.05909549628435227,0.0187985527466865,2557,2192,2557,0,0
70aa3ff066be00d63ac7c2a159755b29,foosdfpfkusacimwkcsosbicdxkicaua,18329,22256,659,2011-12-02,2016-04-28,2014-04-28,2015-04-29,2210.75,0,24.0,0.0,0.1712936,0.0,45.80687796,t,0.0,30.0,30.0,2,855.88,4,lxidpiddsbxsbosboudacockeimpuepw,11.0,5.407855474181784e-05,0.0,0.0,0.0081877932919853,0.0,0.0,0.0082418718467271,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,1,-0.014904399999999984,0.1837787999999989,40585,0.548379943328816,0.035953952752468765,-16118.25,0.1206148726062524,0.0856468,-0.1712936,1.802618491393928e-05,0.0027292644306617666,0.0027472906155756997,1.1060802222222057e-06,0.0,1.1060802222222057e-06,-0.0027461845353534773,1609,366,731,1,1
168e1d6002b5865ae59023511e0bf18a,foosdfpfkusacimwkcsosbicdxkicaua,4173,0,0,2012-02-14,2016-02-26,2014-02-26,2015-02-27,261.06,0,24.0,118.24,0.173325,0.146676,41.1052014,f,0.0,69.24,69.24,1,94.85,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,7.754875396969633e-05,3.6221376750000105e-05,1.6187931136363076e-06,6.109091016287912e-14,7.392000001126899e-12,1.3783636321231306e-12,7.754875403078724e-05,3.622138414200011e-05,1.61879449199994e-06,1.1100320166666323e-05,2.896760166666692e-06,4.859999999980495e-10,0.0,0.0,0.0,1.1100320166666323e-05,2.896760166666692e-06,4.859999999980495e-10,0,0.02261200000000002,-4.800000041882413e-07,4173,0.0,0.0,-3911.94,0.06255930984902948,0.1600005,-0.026649000000000006,3.846297461111091e-05,2.943818181137636e-12,3.84629775549291e-05,4.665855444444338e-06,0.0,4.665855444444338e-06,-3.3797122110484764e-05,1473,366,730,0,0
65655d0f28a3739e4cc51818e03cc8e0,lmkebamcaaclubfxadlmueccxoimlema,357,0,0,2010-06-01,2016-06-01,2010-06-01,2015-06-08,53.71,0,0.0,10.89,0.1457109999999999,0.0,44.31137796,f,0.0,21.52,21.52,1,5.21,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,4.001166969696951e-06,0.0,0.0,0.0086196859268398,0.0,0.0,0.0086236870938095,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,0,-0.0037669999999999926,0.17777879999999868,357,0.0,0.0,-303.29,0.1504481792717087,0.07285549999999995,-0.1457109999999999,1.333722323232317e-06,0.002873228642279933,0.0028745623646031664,1.1060802222222057e-06,0.0,1.1060802222222057e-06,-0.002873456284380944,2192,1833,2192,0,0
5db224c4711b8d66acd1f4568d1cb03c,MISSING,6451,0,1090,2009-09-08,2016-09-08,2015-07-12,2015-09-09,494.57,570,0.0,11.56,0.141666,0.0,44.31137796,f,81.72,12.82,12.82,1,42.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,1.4949297537878738e-05,0.0,0.0,0.0064647595967453,0.0,0.0,0.0064797088942831,0.0,0.0,2.830696666666676e-06,0.0,0.0,0.00948171852,0.0,0.0,0.0094845492166667,0.0,0.0,0,-0.007829000000000003,0.17777879999999868,6451,0.0,0.1689660517749186,-5956.43,0.07666563323515733,0.070833,-0.141666,4.983099179292913e-06,0.002154919865581767,0.0021599029647610332,9.435655555555587e-07,0.00316057284,0.0031615164055555666,0.0010016134407945334,2557,59,424,0,0
97f4d0a0d6a4c9a329f1954979f2d2fb,foosdfpfkusacimwkcsosbicdxkicaua,725751,0,48836,2012-10-25,2016-10-25,2015-09-19,2015-10-27,1069.45,670,0.0,132.22,0.114782,0.099665,40.606701,f,63.62,8.28,8.28,1,130.83,3,ldkssxwpmemidmecebumciepifcamkci,16.5,2.946557620454502e-05,1.07573391136365e-05,4.21136090909089e-06,0.0064341946332547,0.0023163953769751,0.0010295564562153,0.0064636602094593,0.0023271527160887,0.0010337678171244,1.146235456666666e-05,2.627100966666742e-06,2.0210278666666707e-06,0.0070774185983995,0.0025481209343999,0.0011326372224,0.0070888809529662,0.0025507480353666,0.0011346582502667,0,-0.013258999999999896,0.16291560000000516,725751,0.0,0.06729029653421077,-724681.55,0.0014735770257292102,0.1072235,-0.015116999999999992,1.4811425409090803e-05,0.003260048822148367,0.0032748602475574664,5.370161133333358e-06,0.0035860589183998003,0.0035914290795331667,0.0003165688319757003,1461,38,402,0,0
c026eab5b3f64c3a88864cc29d205e0d,foosdfpfkusacimwkcsosbicdxkicaua,3795,0,568,2012-09-01,2016-10-03,2014-10-03,2015-10-04,563.68,568,0.0,41.88,0.144902,0.0,44.31137796,f,83.38,10.0,10.0,1,50.3,3,lxidpiddsbxsbosboudacockeimpuepw,13.32,2.9718962424242165e-06,0.0006089452740833,0.0,0.0076619430461661,0.0,0.0,0.0076649149424086,0.0006089452740833,0.0,2.067556666666679e-06,0.0,0.0,0.0084281942399997,0.0,0.0,0.0084302617966664,0.0,0.0,0,-0.0027669999999999917,0.17777879999999868,3795,0.0,0.14967061923583663,-3231.32,0.148532279314888,0.072451,-0.144902,0.00020397239010857472,0.0025539810153886997,0.0027579534054973,6.891855555555596e-07,0.0028093980799999,0.0028100872655554662,5.213386005816639e-05,1493,366,731,0,0
3f03c6109909fe466e3029118d0e953d,MISSING,7029,0,0,2008-07-01,2016-12-31,2014-05-19,2016-01-01,525.07,0,0.0,0.0,0.092453,0.086393,59.17346796,f,0.0,0.12,0.12,1,16.38,8,ldkssxwpmemidmecebumciepifcamkci,60.0,8.904324810606029e-06,2.572824810606077e-06,0.0,0.0,0.0,0.0,8.904324810606029e-06,2.572824810606077e-06,0.0,5.597004166666654e-06,1.6172041666666706e-06,0.0,0.0,0.0,0.0,5.597004166666654e-06,1.6172041666666706e-06,0.0,0,-0.005794999999999995,0.0,7029,0.0,0.0,-6503.93,0.07470052639066724,0.089423,-0.006059999999999996,3.8257165404040355e-06,0.0,3.8257165404040355e-06,2.404736111111108e-06,0.0,2.404736111111108e-06,-1.4209804292929274e-06,3105,592,957,0,0
714e67582559cf64ebdf575a1cbcb52c,foosdfpfkusacimwkcsosbicdxkicaua,40779,0,0,2011-07-18,2016-07-18,2011-07-18,2015-07-19,1463.8,0,0.0,38.99,0.1646369999999999,0.087381,44.31137796,f,0.0,17.45,17.45,1,116.36,5,lxidpiddsbxsbosboudacockeimpuepw,13.856,6.345629924242368e-07,3.5849357196969568e-06,0.0,0.0083802421258029,0.0,0.0,0.0083808766887953,3.5849357196969568e-06,0.0,3.988681666666538e-07,2.253388166666656e-06,0.0,0.0052676214,0.0,0.0,0.0052680202681666,2.253388166666656e-06,0.0,0,-0.0015469999999999928,0.17777879999999868,40779,0.0,0.0,-39315.2,0.03589592682508153,0.12600899999999995,-0.0772559999999999,1.4064995707070647e-06,0.0027934140419343004,0.0027948205415049988,8.840854444444367e-07,0.0017558738,0.0017567578854444223,-0.0010380626560605765,1827,1462,1827,0,0
1c0e737daeb1c196be192215e8830694,usilxuppasemubllopkaafesmlibmsdf,1879,0,0,2011-06-13,2016-06-13,2011-06-13,2015-06-23,281.92,0,0.0,6.73,0.1457109999999999,0.0,44.31137796,f,0.0,21.52,21.52,1,28.77,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,4.001166969696951e-06,0.0,0.0,0.0086196665327123,0.0,0.0,0.008623667699682,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,0,-0.0037669999999999926,0.17777879999999868,1879,0.0,0.0,-1597.08,0.15003725385843536,0.07285549999999995,-0.1457109999999999,1.333722323232317e-06,0.0028732221775707666,0.002874555899894,1.1060802222222057e-06,0.0,1.1060802222222057e-06,-0.0028734498196717776,1827,1471,1827,0,0
6a1629ea58c4a11fe7cd91d770172220,foosdfpfkusacimwkcsosbicdxkicaua,89806,0,27059,2012-10-01,2016-11-15,2013-11-15,2015-11-18,7613.5,27059,0.0,359.25,0.112922,0.09781,40.606701,f,2287.02,4.77,4.77,1,803.83,3,lxidpiddsbxsbosboudacockeimpuepw,73.6,1.76769448106064e-05,4.102472083333328e-06,2.963486060606066e-07,0.0022116933119999,0.0007962877919999,0.0003539491319999,0.0022293702568105,0.0008003902640833,0.000354245480606,1.1111268166666854e-05,2.89742816666666e-06,6.067018666666653e-07,0.0044233866239998,0.0015925755839999,0.000707898264,0.0044344978921665,0.0015954730121666,0.0007085049658666,0,-0.008180999999999994,0.1629119999999986,89806,0.0,0.3013050352983097,-82192.5,0.0847771863795292,0.10536599999999999,-0.015112,7.358588500000111e-06,0.0011206434119998999,0.0011280020004999333,4.87179940000006e-06,0.0022412868239999003,0.0022461586233999,0.0011181566228999668,1506,733,1096,0,0
d3cd0c17501d1d4c39dca734da32f4d5,foosdfpfkusacimwkcsosbicdxkicaua,14209,1199,0,2012-08-02,2016-08-02,2015-06-16,2015-08-03,0.0,0,0.0,158.96,0.165219,0.08796,44.31137796,f,0.0,17.82,17.82,1,0.0,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,5.589066545454586e-06,1.2354186287878769e-06,0.0,0.0076619430461661,0.0,0.0,0.0076675321127116,1.2354186287878769e-06,0.0,2.2615450666666743e-06,1.883715899999991e-06,0.0,0.0084281942399997,0.0,0.0,0.0084304557850664,1.883715899999991e-06,0.0,0,-0.004725000000000007,0.17777879999999868,15408,0.07781671858774662,0.0,-14209.0,0.0,0.1265895,-0.07725900000000001,2.274828391414154e-06,0.0025539810153886997,0.002556255843780129,1.3817536555555553e-06,0.0028093980799999,0.002810779833655467,0.00025452398987533794,1461,48,413,0,0
256923ea0dfb117c33215ffd96945b9f,foosdfpfkusacimwkcsosbicdxkicaua,24073,0,0,2009-12-29,2016-12-29,2014-10-17,2015-12-30,3593.32,0,0.0,16.81,0.1446309999999999,0.0,44.31137796,f,0.0,3.7,3.7,1,299.77,6,lxidpiddsbxsbosboudacockeimpuepw,13.856,4.498171174242508e-06,0.0,0.0,2.94545456505995e-13,0.0,0.0,4.498171468787964e-06,0.0,0.0,2.8829237666667424e-06,0.0,0.0,0.0,0.0,0.0,2.8829237666667424e-06,0.0,0.0,0,-0.0038749999999999896,-1.1999999998124622e-06,24073,0.0,0.0,-20479.68,0.14926764424874342,0.07231549999999995,-0.1446309999999999,1.4993903914141694e-06,9.818181883533166e-14,1.499390489595988e-06,9.609745888889142e-07,0.0,9.609745888889142e-07,-5.384159007070738e-07,2557,439,804,0,0
9988a16b919e467aa4752c766071ccff,foosdfpfkusacimwkcsosbicdxkicaua,13813,0,0,2009-10-21,2016-10-21,2009-10-21,2015-10-23,753.95,0,0.0,19.15,0.146348,0.0,45.30837756,f,0.0,18.72,18.72,1,79.39,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,4.442241545454527e-06,0.0,0.0,0.2101763114409127,0.0,0.0,0.2101807536824582,0.0,0.0,2.9870699999999604e-06,0.0,0.0,0.3699106096469754,0.0,0.0,0.3699135967169754,0.0,0.0,0,-0.0033959999999999824,1.1777784000000011,13813,0.0,0.0,-13059.05,0.05458263954246,0.073174,-0.146348,1.4807471818181756e-06,0.07005877048030423,0.07006025122748606,9.956899999999869e-07,0.1233035365489918,0.12330453223899179,0.05324428101150573,2557,2193,2557,0,0
43b6b1d7781ecf07f8d52961b29f1d15,foosdfpfkusacimwkcsosbicdxkicaua,92479,0,4066,2009-09-11,2016-09-11,2009-09-11,2015-09-12,506.5,0,0.0,16.57,0.144902,0.0,44.31137796,f,0.0,12.82,12.82,1,46.14,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,4.264398992423984e-06,0.0006089452740833,0.0,0.0064647789908397,0.0,0.0,0.0064690433898321,0.0006089452740833,0.0,2.714893366666558e-06,0.0,0.0,0.00948171852,0.0,0.0,0.0094844334133667,0.0,0.0,0,-0.0034229999999998983,0.17777879999999868,92479,0.0,0.04396673839466257,-91972.5,0.005476919084332659,0.072451,-0.144902,0.00020440322435857463,0.0021549263302799,0.0023593295546384665,9.049644555555194e-07,0.00316057284,0.003161477804455567,0.0008021482498171005,2557,2192,2557,0,0
3c4b02da8652661d601eee50d1a18c41,foosdfpfkusacimwkcsosbicdxkicaua,10336,0,1127,2012-04-09,2016-04-09,2014-10-30,2015-04-13,1535.9,1127,0.0,13.75,0.144149,0.0,44.31137796,f,164.58,21.48,21.48,1,149.49,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,4.697073787878772e-06,0.0,0.0,0.0,0.0,0.0,4.697073787878772e-06,0.0,0.0,3.318240666666697e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,0,-0.0039919999999999956,0.0,10336,0.0,0.10903637770897832,-8800.1,0.14859713622291024,0.0720745,-0.144149,1.5656912626262574e-06,0.0,1.5656912626262574e-06,1.1060802222222324e-06,0.0,1.1060802222222324e-06,-4.59611040404025e-07,1461,165,527,0,0
